id,relative,candidate_speaker_count,graph_stable,screening_bucket,uncertainty_reasons
rec_3e85e6320dbc48d0,session15/Camera-2024-07-10-142319-142203,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_c46af7d0ba70dc19,session15/Camera-2024-07-10-150927-150804,2,False,uncertain,['small_cluster']
rec_8b624c3ec010e06d,session15/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,[]
rec_7d4f5bca5a89305c,session15/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4992c9df28e6ce48,session15/Camera-2024-07-11-111326-111141,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_28a4f3315a469268,session15/Camera-2024-07-11-120318-120232,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_328ddd9d6fcf79c9,session15/Camera-2024-07-11-134401-134311,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_df32bb57b511d7ea,session15/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9dd315c46d623b63,session15/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_40b873ceb4d36880,session15/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,[]
rec_6a7be2b28a85831a,session15/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,[]
rec_4b240f1c42757d9f,session15/Camera-2024-07-16-143113-143143,,False,uncertain,['insufficient_evidence']
rec_d284c7bd23f05b72,session15/Camera-2024-07-16-152105-152147,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_52986cc5490a9a2f,session15/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_59449e1775963ef4,session15/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,[]
rec_2e3280e337efbe69,session15/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_da5ac9d2080c97fe,session15/Camera-2024-07-17-121257-121235,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_2e75c94567350cbf,session15/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,[]
rec_25ed4196eb014195,session15/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6b8511b30947f3a3,session15/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,[]
rec_7cb863054aedc6ef,session15/Camera-2024-07-22-103025-103101,,False,uncertain,['insufficient_evidence']
rec_ebcd9e4fb93f8b9b,session15/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_454158c22c0cecac,session15/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_55a8c91e95e3e2fd,session15/Camera-2024-07-22-135929-140003,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_f676a0e03b4aad67,session15/Camera-2024-07-22-143349-143428,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_90a91c16cd2670f3,session15/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5727dc57d4d9db6f,session15/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,[]
rec_4d3bc3c21af231b4,session15/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4053a4aa427065bc,session15/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_49151250136a88ea,session15/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e160795508036144,session15/Camera-2024-07-25-155256-155217,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_03c07915cd2c9426,session15/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,[]
rec_bfc5731f712e0fdc,session15/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,[]
rec_63a5c269ea4048cb,session15/Camera-2024-07-26-110838-110914,2,False,uncertain,"['insufficient_evidence', 'small_cluster']"
rec_e7e19061c256510f,session15/Camera-2024-07-26-120608-120642,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_a01db5f589e720f6,session15/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5ebf2a45d11eabb2,session15/Camera-2024-07-29-150955-150932,,False,uncertain,['insufficient_evidence']
rec_7429f8a90fa1f8dd,session15/Camera-2024-07-29-160525-160426,,False,uncertain,['insufficient_evidence']
rec_10f260968797c7c9,session15/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c924e57fa1a1fd44,session15/Camera-2024-07-30-110806-110844,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_99b614a47020db37,session15/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,[]
rec_c61281ad4c1d2da0,session15/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,[]
rec_aac9e8d14d9f0b8a,session15/Camera-2024-07-30-150921-151000,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_2c50ed3a204a51e1,session15/Camera-2024-07-30-154819-154923,,False,uncertain,['insufficient_evidence']
rec_6ca3eb775d6c189d,session15/Camera-2024-07-30-161637-161715,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_beb4ab5f447b2a92,session15/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3d86aae8f29e5d83,session15/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9592e3f5a4e54eec,session15/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6cd5c720f5efea76,session15/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,[]
rec_bc1a3d38c3ec544e,session15/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7045f76c82843695,session15/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9a141692b50bc389,session15/Camera-2024-08-08-153226-153307,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_03457c6ce465bf42,session15/Camera-2024-10-14-135007-134930,2,False,uncertain,"['brief_voice_not_resolved', 'partition_sensitivity']"
rec_7da6bb8140dd44b3,session15/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,[]
rec_4f0be8643a542891,session15/Camera-2024-10-14-151541-151421,1,True,1_sustained_voice_candidate,[]
rec_1b2e5c1ea73016e5,session15/Camera-2024-10-14-161029-160925,2,False,uncertain,['small_cluster']
rec_7b24355b65e17636,session15/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0330cc0ddbb6ed0b,session15/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_038a8f9b2380b695,session15/Camera-2024-10-15-111253-111325,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_6ad8f2700602c521,session15/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_59eaa3283c3d51db,session15/Camera-2024-10-21-112420-112230,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_e03bec87b9246710,session15/Camera-2024-10-21-121606-121455,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2685300acb55abcb,session15/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,[]
rec_f27b10b9f528182e,session15/Camera-2024-10-22-103728-103815,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_f026ddbfb940d5f1,session15/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_21820ab7222664fe,session15/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2ee6624b2e8f62f2,session15/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e0d38062666c1860,session15/Camera-2024-10-22-161742-161747,1,True,1_sustained_voice_candidate,[]
rec_16b361d2acaa8066,session15/Camera-2024-10-22-165256-165322,1,True,1_sustained_voice_candidate,[]
rec_48c843c05d0ca1a7,session15/Camera-2024-10-22-173423-173423,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c9d9521bae81e5af,session15/Camera-2024-10-23-134159-134313,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ee1acf7f492c5ed1,session15/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,[]
rec_2bce1bf54f630a78,session15/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,[]
rec_44ba0f017516e080,session15/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_94b610145881054e,session16/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cd7829af4c2aae14,session16/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_63968bf0fe253fee,session16/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,[]
rec_19722061ae58cf44,session16/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,[]
rec_a4a3b8082e96c9f6,session16/Camera-2024-06-26-151459-151413,1,True,1_sustained_voice_candidate,[]
rec_ddfaaf215c72a204,session16/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b9b9c1dd97147d87,session16/Camera-2024-06-28-103912-104008,1,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_5b63fde07917bb73,session16/Camera-2024-06-28-112322-112419,2,True,2_sustained_voice_candidate,[]
rec_bebb21fef89d4603,session16/Camera-2024-06-28-120152-120208,1,True,1_sustained_voice_candidate,[]
rec_d57c67bc110b86f8,session16/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4eee4bbdbea9c5d9,session16/Camera-2024-06-28-160651-160703,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_288e437452491ca9,session16/Camera-2024-06-28-164549-164628,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_8361367a2e9822da,session16/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,[]
rec_9dad79fcddf8bcf8,session16/Camera-2024-07-04-112307-112347,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_a232506b213a3648,session16/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a3895a1ac09d4f97,session16/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cb7e6dd24ccfb157,session16/Camera-2024-07-08-143054-143035,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_aca8fbcec33c9364,session16/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_400c533e36a1bf15,session16/Camera-2024-07-09-100427-100257,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_dd86f002da1db879,session16/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ae963d7870ff9ac7,session16/Camera-2024-07-09-111741-111806,1,True,1_sustained_voice_candidate,[]
rec_2520d5f4d0fc0244,session16/Camera-2024-07-09-134253-134210,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_234945f0737c10f0,session16/Camera-2024-07-09-142938-142853,2,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence', 'small_cluster']"
rec_cab9fe1c717a0f97,session16/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_309f25721c227418,session16/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_846643c2deec28da,session16/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_13d41903bd7533c8,session16/Camera-2024-07-10-150927-150804,2,False,uncertain,"['neighbor_sensitivity', 'partition_sensitivity']"
rec_57e2771ebb263425,session16/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,[]
rec_2305976542b27db7,session16/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8860c62e248b5a0b,session16/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8753f11c9f50290b,session16/Camera-2024-07-11-111326-111141,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_460b53b8bd7ef4e1,session16/Camera-2024-07-11-120318-120232,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_771f7b9d957c57db,session16/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8eb3c5470b1c2eb4,session16/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_89e6bf3d4e300b82,session16/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_45b53c9e047e125a,session16/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5ff47d4de791ab3a,session16/Camera-2024-07-16-134902-134937,2,True,2_sustained_voice_candidate,[]
rec_708bb7d3440c7c92,session16/Camera-2024-07-16-143113-143143,2,False,uncertain,"['insufficient_evidence', 'small_cluster']"
rec_f7265daf6213116c,session16/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e676546185bcf26b,session16/Camera-2024-07-16-160716-160749,,False,uncertain,['insufficient_evidence']
rec_48936c6cdf25dbd2,session16/Camera-2024-07-17-104338-104241,2,False,uncertain,"['insufficient_evidence', 'small_cluster']"
rec_87cb2e1c795b907f,session16/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_949de80b1cbaace4,session16/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_216405440c78a12b,session16/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,[]
rec_663404b345066a45,session16/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,[]
rec_0dfaff28ef38cdc9,session16/Camera-2024-07-22-093331-093420,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_b5139ba4e17e30e4,session16/Camera-2024-07-22-103025-103101,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1e13a10652a7bd3f,session16/Camera-2024-07-22-111042-111140,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_08bd1050d85bbc61,session16/Camera-2024-07-22-132508-132549,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a84b5b65837a3ec4,session16/Camera-2024-07-22-135929-140003,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_d39cc20da12792c4,session16/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_df20df41f062e937,session16/Camera-2024-07-22-155059-155140,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_807a534ba419f9dc,session16/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5f849e67403a67ad,session16/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,[]
rec_207de9ae189fd3ea,session16/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,[]
rec_b468dbb1caf7547d,session16/Camera-2024-07-24-114427-114339,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_000c2b111f539e8e,session16/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,[]
rec_42dabaca680d4f5e,session16/Camera-2024-07-25-162817-162715,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_84b5619d4f9b59d7,session16/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,[]
rec_da4d38453a9c159a,session16/Camera-2024-07-26-110838-110914,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_0d81a91a7654e4c1,session16/Camera-2024-07-26-120608-120642,,False,uncertain,['insufficient_evidence']
rec_cf88eaadae721abd,session16/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4e7c94a5ae0adfc3,session16/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3cb6f21b2a9794ce,session16/Camera-2024-07-29-150955-150932,,False,uncertain,['insufficient_evidence']
rec_049247374a8d5b59,session16/Camera-2024-07-29-160525-160426,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_6ff370446726b76b,session16/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,[]
rec_d08b1e0434c10ba4,session16/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f5d1047fc45984e1,session16/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,[]
rec_dfdd6bdc242046b2,session16/Camera-2024-07-30-150921-151000,1,True,1_sustained_voice_candidate,[]
rec_fd311ebdc9ff4e11,session16/Camera-2024-07-30-154819-154923,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3fb2ae4c6e8c92fb,session16/Camera-2024-07-30-161637-161715,,False,uncertain,['insufficient_evidence']
rec_d60059a683aff40f,session16/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
